age,avg_monthly_gb_download,avg_monthly_long_distance_charges,churn_category,churn_reason,churn_score,city,cltv,contract,country,customer_id,customer_status,dependents,device_protection_plan,gender,internet_service,internet_type,lat_long,latitude,longitude,married,monthly_charge,multiple_lines,number_of_dependents,number_of_referrals,offer,online_backup,online_security,paperless_billing,partner,payment_method,phone_service,population,premium_tech_support,quarter,referred_a_friend,satisfaction_score,senior_citizen,state,streaming_movies,streaming_music,streaming_tv,tenure_in_months,total_charges,total_extra_data_charges,total_long_distance_charges,total_refunds,total_revenue,under_30,unlimited_data,zip_code,churn
46,27,0.0,Competitor,Competitor offered more data,37,Rocklin,5119,0,United States,3911-RSNHI,Stayed,0,1,Female,1,DSL,0,38.823278,-121.281856,Yes,61.4,0,0,2,Offer A,1,0,Yes,0,Credit Card,No,15494,1,Q3,Yes,4,0,California,1,Yes,1,71,4310.35,0,0.0,0.0,4310.35,No,Yes,95765,0
42,0,49.53,Competitor,Competitor offered more data,77,Woodland,3000,0,United States,2410-CIYFZ,Joined,1,0,Male,0,DSL,0,38.694081,-121.694431,No,20.4,0,2,0,Offer A,0,0,No,0,Mailed Check,Yes,15022,0,Q3,No,3,0,California,0,No,0,2,42.9,0,99.06,0.0,141.96,No,No,95776,0
35,0,4.38,Competitor,Competitor offered more data,48,Sacramento,4650,0,United States,5505-OVWQW,Stayed,0,0,Female,0,DSL,0,38.608405,-121.449942,No,20.15,0,0,0,Offer A,0,0,No,0,Mailed Check,Yes,25355,0,Q3,No,5,0,California,0,No,0,17,353.65,0,74.46,0.0,428.11,No,No,95815,0
64,16,34.61,Competitor,Competitor offered more data,55,Sacramento,5577,0,United States,7271-AJDTL,Stayed,0,1,Female,1,Fiber Optic,0,38.574856,-121.46504,Yes,94.45,1,0,1,Offer A,1,0,Yes,0,Credit Card,Yes,16164,0,Q3,Yes,5,0,California,0,No,1,55,5073.1,0,1903.55,0.0,6976.650000000001,No,Yes,95816,0
47,14,22.71,Competitor,Competitor offered more data,78,Sacramento,5709,0,United States,1867-TJHTS,Stayed,0,0,Female,1,Fiber Optic,0,38.550722,-121.457314,No,79.8,1,0,0,Offer A,0,1,Yes,0,Bank Withdrawal,Yes,14966,0,Q3,No,4,0,California,0,No,0,58,4526.85,0,1317.18,0.0,5844.030000000001,No,Yes,95817,0
36,8,44.11,Competitor,Competitor offered more data,54,Sacramento,2752,0,United States,4429-WYGFR,Stayed,0,0,Male,1,DSL,0,38.625096,-121.383658,No,49.15,0,0,0,Offer C,0,0,No,0,Bank Withdrawal,Yes,35426,1,Q3,No,4,0,California,0,No,0,26,1237.3,0,1146.86,0.0,2384.16,No,Yes,95821,0
36,0,12.62,Competitor,Competitor offered more data,41,Sacramento,6233,0,United States,2817-LVCPP,Stayed,0,0,Female,0,DSL,0,38.512569,-121.495184,No,19.4,0,0,0,Offer C,0,0,No,0,Credit Card,Yes,44683,0,Q3,No,5,0,California,0,No,0,50,1023.95,0,631.0,0.0,1654.95,No,No,95822,0
35,22,29.0,Competitor,Competitor offered more data,38,Sacramento,5411,0,United States,5038-ETMLM,Stayed,0,1,Female,1,Fiber Optic,0,38.475465,-121.443625,Yes,113.65,1,0,10,Offer A,1,1,Yes,0,Bank Withdrawal,Yes,72199,1,Q3,Yes,3,0,California,1,Yes,1,72,8182.75,0,2088.0,0.0,10270.75,No,Yes,95823,0
47,10,10.19,Competitor,Competitor offered more data,76,Sacramento,3528,0,United States,5056-FIMPT,Stayed,1,0,Female,1,Fiber Optic,0,38.517295,-121.439819,No,106.0,0,2,0,Offer A,1,1,Yes,0,Credit Card,Yes,30580,1,Q3,No,4,0,California,1,Yes,1,43,4532.3,130,438.17,0.0,5100.47,No,No,95824,0
52,0,47.82,Competitor,Competitor offered more data,40,Sacramento,4246,0,United States,4521-WFJAI,Stayed,0,0,Male,0,Fiber Optic,0,38.590035,-121.412455,No,25.95,1,0,0,Offer A,0,0,Yes,0,Bank Withdrawal,Yes,30715,0,Q3,No,3,0,California,0,No,0,56,1444.05,0,2677.92,0.0,4121.97,No,No,95825,0
28,0,5.02,Competitor,Competitor offered more data,26,Sacramento,3313,0,United States,6569-KTMDU,Joined,0,0,Female,0,Fiber Optic,0,38.542532,-121.378826,No,19.1,0,0,0,Offer A,0,0,No,0,Mailed Check,Yes,38818,0,Q3,No,5,0,California,0,No,0,1,19.1,0,5.02,0.0,24.12,Yes,No,95826,0
62,15,43.84,Competitor,Competitor offered more data,54,Sacramento,6082,0,United States,8809-XKHMD,Stayed,0,0,Male,1,Fiber Optic,0,38.486938,-121.395805,Yes,100.55,1,0,5,Offer A,1,1,Yes,0,Bank Withdrawal,Yes,54880,1,Q3,Yes,5,0,California,1,Yes,0,72,7325.1,0,3156.4800000000005,0.0,10481.580000000002,No,Yes,95828,0
58,12,40.58,Competitor,Competitor offered more data,44,Sacramento,5111,0,United States,0396-YCHWO,Stayed,0,0,Male,1,Fiber Optic,0,38.486502,-121.334051,Yes,95.4,1,0,4,Offer C,0,0,Yes,0,Bank Withdrawal,Yes,11396,0,Q3,Yes,3,0,California,1,Yes,1,36,3474.2,0,1460.88,0.0,4935.08,No,Yes,95829,0
51,4,45.69,Competitor,Competitor offered more data,68,Sacramento,5900,0,United States,0867-LDTTC,Stayed,0,1,Male,1,Cable,0,38.490508,-121.284171,No,75.15,0,0,0,Offer C,0,0,No,0,Bank Withdrawal,Yes,592,1,Q3,No,4,0,California,1,Yes,1,5,392.65,0,228.45,0.0,621.0999999999999,No,Yes,95830,0
60,0,18.14,Competitor,Competitor offered more data,35,Sacramento,4220,0,United States,2122-SZZZD,Stayed,0,0,Male,0,Cable,0,38.646209,-121.52446,No,19.5,0,0,0,Offer C,0,0,No,0,Credit Card,Yes,8403,0,Q3,No,4,0,California,0,No,0,44,835.5,0,798.1600000000001,0.0,1633.66,No,No,95834,0
23,0,45.12,Competitor,Competitor offered more data,45,Sacramento,4106,0,United States,3148-AOIQT,Stayed,0,0,Female,0,Cable,0,38.691607,-121.602284,Yes,24.95,1,0,10,Offer C,0,0,Yes,0,Credit Card,Yes,264,0,Q3,Yes,3,0,California,0,No,0,69,1718.35,0,3113.28,0.0,4831.629999999999,Yes,No,95837,0
43,27,27.43,Competitor,Competitor offered more data,54,Sacramento,5596,0,United States,6692-YQHXC,Stayed,0,0,Male,1,Fiber Optic,0,38.687367,-121.34848,No,69.95,0,0,0,Offer C,0,0,Yes,0,Credit Card,Yes,31373,0,Q3,No,5,0,California,0,No,0,16,1205.5,0,438.88,0.0,1644.38,No,Yes,95842,0
52,27,27.59,Competitor,Competitor offered more data,42,Antelope,5184,0,United States,3889-VWBID,Stayed,1,0,Male,1,DSL,0,38.715498,-121.363411,Yes,82.85,0,1,1,Offer C,1,1,No,0,Bank Withdrawal,Yes,36432,1,Q3,Yes,4,0,California,1,Yes,1,68,5776.45,0,1876.12,0.0,7652.57,No,Yes,95843,0
31,0,20.16,Competitor,Competitor offered more data,55,Sacramento,3022,0,United States,5222-JCXZT,Stayed,0,0,Male,0,DSL,0,38.585826,-121.376263,No,19.0,0,0,0,Offer C,0,0,No,0,Mailed Check,Yes,23362,0,Q3,No,4,0,California,0,No,0,4,78.9,0,80.64,0.0,159.54000000000002,No,No,95864,0
40,23,0.0,Competitor,Competitor offered more data,43,Marysville,3970,0,United States,9754-CLVZW,Stayed,1,0,Female,1,Cable,0,39.19514,-121.503883,Yes,38.85,0,3,4,Offer C,1,1,No,0,Credit Card,No,38091,1,Q3,Yes,4,0,California,0,No,0,26,1025.15,30,0.0,0.0,1055.15,No,No,95901,0
39,0,8.01,Competitor,Competitor offered more data,60,Alleghany,3161,0,United States,2739-CCZMB,Stayed,1,0,Male,0,Cable,0,39.467828,-120.841386,No,20.35,0,1,0,Offer C,0,0,No,0,Credit Card,Yes,118,0,Q3,No,4,0,California,0,No,0,5,122.0,0,40.05,0.0,162.05,No,No,95910,0
48,16,31.13,Competitor,Competitor offered more data,65,Arbuckle,6259,0,United States,7080-TNUWP,Stayed,0,1,Male,1,Fiber Optic,0,38.982373,-122.047751,Yes,95.0,1,0,5,Offer C,1,0,Yes,0,Bank Withdrawal,Yes,4796,0,Q3,Yes,4,0,California,0,No,1,70,6602.9,0,2179.1,0.0,8782.0,No,Yes,95912,0
61,30,32.86,Competitor,Competitor offered more data,68,Bangor,4310,0,United States,0496-AHOOK,Stayed,0,0,Male,1,Cable,0,39.396585,-121.38029,Yes,74.4,0,0,10,Offer C,0,1,No,0,Bank Withdrawal,Yes,626,1,Q3,Yes,3,0,California,1,Yes,1,24,1712.9,0,788.64,0.0,2501.54,No,Yes,95914,0
37,21,39.55,Competitor,Competitor offered more data,64,Biggs,3063,0,United States,2468-SJFLM,Joined,0,0,Male,1,Fiber Optic,0,39.457388,-121.818201,No,74.3,0,0,0,Offer C,0,0,Yes,0,Mailed Check,Yes,3169,1,Q3,No,5,0,California,0,No,0,1,74.3,0,39.55,0.0,113.85,No,Yes,95917,0
19,41,0.0,Competitor,Competitor offered more data,69,Browns Valley,4042,0,United States,3181-VTHOE,Stayed,0,1,Male,1,DSL,0,39.292334,-121.320597,Yes,51.05,0,0,10,Offer C,1,0,Yes,0,Bank Withdrawal,No,1477,1,Q3,Yes,4,0,California,1,Yes,0,70,3635.15,120,0.0,0.0,3755.15,Yes,No,95918,0
56,0,20.57,Competitor,Competitor offered more data,79,Brownsville,3043,0,United States,7168-HDQHG,Stayed,1,0,Female,0,DSL,0,39.440687,-121.263583,Yes,19.2,0,2,3,Offer C,0,0,No,0,Bank Withdrawal,Yes,1237,0,Q3,Yes,5,0,California,0,No,0,36,702.9,0,740.52,0.0,1443.42,No,No,95919,0
28,59,20.41,Competitor,Competitor offered more data,77,Canyon Dam,4854,0,United States,4567-AKPIA,Stayed,1,1,Female,1,Fiber Optic,0,40.171312,-121.120605,Yes,109.1,1,2,3,Offer C,1,0,Yes,0,Bank Withdrawal,Yes,86,1,Q3,Yes,5,0,California,1,Yes,1,41,4454.25,0,836.8100000000001,0.0,5291.06,Yes,Yes,95923,0
20,26,18.46,Competitor,Competitor offered more data,52,Chico,2292,0,United States,7901-HXJVA,Stayed,0,1,Male,1,Fiber Optic,0,39.681488,-121.83721,No,76.45,0,0,0,Offer C,0,0,No,0,Bank Withdrawal,Yes,32848,0,Q3,No,4,0,California,0,No,0,14,1117.55,0,258.44,0.0,1375.99,Yes,Yes,95928,0
33,23,13.77,Competitor,Competitor offered more data,46,Crescent Mills,2862,0,United States,5924-IFQTT,Stayed,1,1,Male,1,DSL,0,40.080342,-120.957805,Yes,72.8,1,2,4,Offer C,1,0,Yes,0,Bank Withdrawal,Yes,178,1,Q3,Yes,4,0,California,0,No,1,13,930.05,0,179.01,0.0,1109.06,No,Yes,95934,0
24,0,27.54,Competitor,Competitor offered more data,68,Dobbins,5920,0,United States,7968-QUXNS,Stayed,0,0,Male,0,DSL,0,39.381174,-121.21191,No,18.95,0,0,0,Offer C,0,0,No,0,Mailed Check,Yes,614,0,Q3,No,4,0,California,0,No,0,6,110.15,0,165.24,0.0,275.39,Yes,No,95935,0
55,13,24.12,Competitor,Competitor offered more data,50,Durham,2919,0,United States,8903-WMRNW,Stayed,0,1,Female,1,Fiber Optic,0,39.607831,-121.777959,Yes,101.75,0,0,8,Offer C,0,1,No,0,Bank Withdrawal,Yes,3524,0,Q3,Yes,3,0,California,1,Yes,1,15,1669.4,0,361.8,0.0,2031.2,No,Yes,95938,0
19,69,48.03,Competitor,Competitor offered more data,66,Elk Creek,4995,0,United States,2452-SNHFZ,Stayed,0,0,Female,1,Fiber Optic,0,39.53222,-122.594879,No,75.45,0,0,0,Offer C,0,1,No,0,Credit Card,Yes,587,0,Q3,No,4,0,California,0,No,0,47,3545.1,0,2257.41,0.0,5802.51,Yes,Yes,95939,0
19,73,45.04,Competitor,Competitor offered more data,25,Forbestown,2804,0,United States,3629-WEAAM,Stayed,0,1,Female,1,DSL,0,39.531028,-121.24807,No,64.1,0,0,0,Offer C,0,0,No,0,Mailed Check,Yes,452,1,Q3,No,5,0,California,1,Yes,0,8,504.05,10,360.32,0.0,874.3699999999999,Yes,No,95941,0
63,11,0.0,Competitor,Competitor offered more data,24,Forest Ranch,3090,0,United States,6029-CSMJE,Stayed,0,0,Male,1,Cable,0,40.077028,-121.494168,No,25.65,0,0,0,Offer C,0,0,Yes,0,Mailed Check,No,1351,0,Q3,No,3,0,California,0,No,0,17,440.2,0,0.0,0.0,440.2,No,Yes,95942,0
39,17,32.73,Competitor,Competitor offered more data,60,Glenn,4634,0,United States,7993-NQLJE,Stayed,1,0,Male,1,Fiber Optic,0,39.597975,-122.032248,Yes,75.1,0,1,7,Offer C,0,1,No,0,Mailed Check,Yes,1454,0,Q3,Yes,4,0,California,0,No,0,15,1151.55,0,490.94999999999993,0.0,1642.5,No,Yes,95943,0
60,4,40.14,Competitor,Competitor offered more data,42,Goodyears Bar,3834,0,United States,9909-DFRJA,Stayed,0,1,Female,1,Fiber Optic,0,39.564113,-120.868836,No,95.85,0,0,0,Offer C,0,1,Yes,0,Bank Withdrawal,Yes,76,1,Q3,No,3,0,California,1,Yes,0,26,2475.35,0,1043.64,0.0,3518.99,No,Yes,95944,0
40,11,48.63,Competitor,Competitor offered more data,22,Grass Valley,2989,0,United States,9099-FTUHS,Stayed,0,0,Female,1,Cable,0,39.194539,-120.988066,No,54.4,1,0,0,Offer C,0,1,No,0,Bank Withdrawal,Yes,23990,0,Q3,No,3,0,California,0,No,0,23,1249.25,0,1118.49,0.0,2367.74,No,Yes,95945,0
54,0,2.0,Competitor,Competitor offered more data,26,Greenville,2941,0,United States,4962-CHQPW,Stayed,1,0,Male,0,Cable,0,40.160386,-120.835428,No,19.85,0,3,0,Offer C,0,0,No,0,Mailed Check,Yes,2064,0,Q3,No,4,0,California,0,No,0,29,535.05,0,58.0,0.0,593.05,No,No,95947,0
50,0,30.28,Competitor,Competitor offered more data,65,Gridley,2692,0,United States,9467-ROOLM,Stayed,0,0,Female,0,Cable,0,39.346898,-121.759537,No,19.05,0,0,0,Offer C,0,0,No,0,Mailed Check,Yes,9763,0,Q3,No,5,0,California,0,No,0,25,461.3,0,757.0,0.0,1218.3,No,No,95948,0
29,69,0.0,Competitor,Competitor offered more data,33,Live Oak,4180,0,United States,2253-KPMNB,Stayed,1,1,Female,1,DSL,0,39.258746,-121.77697,Yes,46.25,0,2,10,Offer C,1,1,No,0,Bank Withdrawal,No,8695,1,Q3,Yes,4,0,California,0,No,0,69,3121.4,0,0.0,0.0,3121.4,Yes,Yes,95953,0
24,0,26.02,Competitor,Competitor offered more data,39,Magalia,2400,0,United States,1345-ZUKID,Stayed,0,0,Male,0,DSL,0,39.933852,-121.584371,No,19.35,0,0,0,Offer D,0,0,No,0,Mailed Check,Yes,11168,0,Q3,No,3,0,California,0,No,0,14,324.8,0,364.28,0.0,689.0799999999999,Yes,No,95954,0
54,4,13.76,Competitor,Competitor offered more data,77,Maxwell,3349,0,United States,6429-SHBCB,Stayed,0,0,Male,1,DSL,0,39.281194,-122.226568,No,69.6,1,0,0,Offer D,0,0,No,0,Mailed Check,Yes,1146,0,Q3,No,4,0,California,1,Yes,1,19,1394.55,0,261.44,0.0,1655.99,No,Yes,95955,0
20,76,19.38,Competitor,Competitor offered more data,72,Meridian,2025,0,United States,2603-HVKCG,Stayed,0,1,Male,1,Fiber Optic,0,39.068071,-121.832638,No,101.4,0,0,0,Offer C,1,0,Yes,0,Bank Withdrawal,Yes,776,0,Q3,No,4,0,California,1,Yes,1,31,3143.65,0,600.78,0.0,3744.43,Yes,Yes,95957,0
61,0,40.81,Competitor,Competitor offered more data,58,Nevada City,3000,0,United States,1834-WULEG,Stayed,1,0,Male,0,Fiber Optic,0,39.333737,-120.858667,Yes,20.25,0,2,5,Offer C,0,0,No,0,Mailed Check,Yes,17269,0,Q3,Yes,4,0,California,0,No,0,24,439.75,0,979.44,0.0,1419.19,No,No,95959,0
39,24,21.34,Competitor,Competitor offered more data,77,North San Juan,2168,0,United States,9097-ZUBYC,Stayed,0,0,Male,1,DSL,0,39.423046,-120.984472,Yes,48.8,0,0,4,Offer D,0,0,No,0,Bank Withdrawal,Yes,565,1,Q3,Yes,5,0,California,0,No,0,14,664.4,0,298.76,0.0,963.16,No,Yes,95960,0
23,42,18.03,Competitor,Competitor offered more data,80,Olivehurst,4781,0,United States,5148-ORICT,Stayed,0,1,Female,1,Cable,0,39.082568,-121.55325,Yes,74.35,0,0,2,Offer D,1,1,Yes,0,Mailed Check,Yes,6439,1,Q3,Yes,3,0,California,1,Yes,0,64,4759.55,0,1153.92,0.0,5913.47,Yes,Yes,95961,0
29,0,17.88,Competitor,Competitor offered more data,39,Oregon House,5247,0,United States,4893-GYUJU,Stayed,0,0,Female,0,Cable,0,39.342587,-121.249833,No,19.35,0,0,0,Offer D,0,0,Yes,0,Mailed Check,Yes,1519,0,Q3,No,3,0,California,0,No,0,50,1033.0,0,894.0,29.5,1897.5,Yes,No,95962,0
45,19,5.51,Competitor,Competitor offered more data,51,Orland,4172,0,United States,4578-PHJYZ,Stayed,1,1,Male,1,Cable,0,39.748037,-122.302169,Yes,68.75,0,2,9,Offer D,1,0,Yes,0,Bank Withdrawal,Yes,13706,1,Q3,Yes,3,0,California,0,No,1,52,3482.85,0,286.52,16.86,3752.51,No,Yes,95963,0
31,13,12.36,Competitor,Competitor offered more data,79,Oroville,5137,0,United States,7272-QDCKA,Stayed,0,0,Male,1,Fiber Optic,0,39.624561,-121.552866,No,100.2,1,0,0,Offer C,1,0,No,0,Bank Withdrawal,Yes,17782,0,Q3,No,3,0,California,1,Yes,1,28,2688.45,0,346.08,42.64,2991.89,No,Yes,95965,0
40,0,22.29,Competitor,Competitor offered more data,35,Oroville,5422,0,United States,8908-SLFCJ,Stayed,0,0,Female,0,Fiber Optic,0,39.473896,-121.415927,No,20.85,0,0,0,Offer D,0,0,Yes,0,Credit Card,Yes,28382,0,Q3,No,3,0,California,0,No,0,21,435.25,0,468.09,1.31,902.03,No,No,95966,0
33,0,1.64,Competitor,Competitor offered more data,77,Paradise,2185,0,United States,9766-HGEDE,Stayed,0,0,Female,0,Fiber Optic,0,39.69676,-121.644379,Yes,19.35,0,0,3,Offer D,0,0,No,0,Mailed Check,Yes,28318,0,Q3,Yes,5,0,California,0,No,0,17,307.0,0,27.88,10.57,324.31,No,No,95969,0
53,23,0.0,Competitor,Competitor offered more data,55,Princeton,5006,0,United States,6968-MHOMU,Stayed,0,0,Male,1,Cable,0,39.424957,-122.039307,Yes,45.0,0,0,0,Offer D,0,0,Yes,0,Credit Card,No,495,0,Q3,No,3,0,California,1,Yes,1,58,2689.35,0,0.0,0.0,2689.35,No,Yes,95970,0
59,0,20.47,Competitor,Competitor offered more data,43,Chico,5447,0,United States,5044-XDPYX,Stayed,0,0,Female,0,Cable,0,39.903272,-121.843567,Yes,25.5,1,0,7,Offer D,0,0,No,0,Mailed Check,Yes,26971,0,Q3,Yes,5,0,California,0,No,0,51,1281.25,0,1043.97,0.0,2325.2200000000003,No,No,95973,0
53,53,0.0,Competitor,Competitor offered more data,47,Richvale,5415,0,United States,1814-WFGVS,Stayed,1,1,Male,1,DSL,0,39.495768,-121.747472,Yes,48.9,0,3,3,Offer D,0,1,No,0,Mailed Check,No,74,1,Q3,Yes,3,0,California,0,No,1,72,3527.0,0,0.0,34.44,3492.56,No,Yes,95974,0
62,0,15.41,Competitor,Competitor offered more data,21,Smartville,2896,0,United States,3721-WKIIL,Stayed,0,0,Female,0,DSL,0,39.176595,-121.291692,No,19.6,0,0,0,Offer D,0,0,Yes,0,Mailed Check,Yes,963,0,Q3,No,5,0,California,0,No,0,27,561.15,0,416.07,13.07,964.15,No,No,95977,0
38,0,40.2,Competitor,Competitor offered more data,65,Stirling City,4258,0,United States,6734-CKRSM,Joined,0,0,Female,0,DSL,0,39.904002,-121.527823,No,20.0,0,0,0,Offer D,0,0,No,0,Mailed Check,Yes,28,0,Q3,No,3,0,California,0,No,0,3,63.6,0,120.6,0.0,184.2,No,No,95978,0
33,4,16.61,Competitor,Competitor offered more data,74,Stonyford,5254,0,United States,1265-ZFOSD,Stayed,0,1,Female,1,Cable,0,39.288127,-122.415841,Yes,81.3,1,0,6,Offer D,1,1,Yes,0,Mailed Check,Yes,844,1,Q3,Yes,4,0,California,1,Yes,0,64,5129.3,0,1063.04,22.34,6170.0,No,Yes,95979,0
51,18,48.02,Competitor,Competitor offered more data,27,Strawberry Valley,3363,0,United States,6568-POCUI,Stayed,0,0,Female,1,Fiber Optic,0,39.58458,-121.093256,Yes,95.2,0,0,3,Offer D,0,0,Yes,0,Credit Card,Yes,101,1,Q3,Yes,5,0,California,1,Yes,1,45,4285.8,50,2160.9,43.95,6452.75,No,No,95981,0
56,18,13.41,Competitor,Competitor offered more data,24,Taylorsville,4264,0,United States,5197-LQXXH,Stayed,0,1,Female,1,DSL,0,40.053684,-120.743116,Yes,83.3,1,0,9,Offer D,1,0,Yes,0,Credit Card,Yes,513,1,Q3,Yes,4,0,California,1,Yes,1,71,5894.5,0,952.11,37.44,6809.17,No,Yes,95983,0
35,0,17.21,Competitor,Competitor offered more data,66,Washington,4424,0,United States,3457-PQBYH,Stayed,1,0,Female,0,DSL,0,39.34128,-120.786867,Yes,20.3,0,1,6,Offer D,0,0,No,0,Credit Card,Yes,145,0,Q3,Yes,3,0,California,0,No,0,58,1160.75,0,998.18,25.57,2133.36,No,No,95986,0
25,85,18.36,Competitor,Competitor offered more data,45,Williams,3096,0,United States,7682-AZNDK,Stayed,1,1,Male,1,Fiber Optic,0,39.117537,-122.284654,Yes,89.85,0,3,5,Offer D,1,0,Yes,0,Bank Withdrawal,Yes,4579,0,Q3,Yes,5,0,California,0,No,1,34,3091.75,0,624.24,14.93,3701.06,Yes,Yes,95987,0
49,0,17.43,Competitor,Competitor offered more data,34,Yuba City,4167,0,United States,5384-ZTTWP,Stayed,1,0,Female,0,Fiber Optic,0,39.02741,-121.614982,Yes,19.8,0,1,4,Offer D,0,0,No,0,Mailed Check,Yes,34967,0,Q3,Yes,4,0,California,0,No,0,15,272.95,0,261.45,18.55,515.8499999999999,No,No,95991,0
49,28,0.0,Competitor,Competitor offered more data,42,Yuba City,4051,0,United States,3745-HRPHI,Stayed,1,1,Male,1,DSL,0,39.075694,-121.70606,Yes,54.65,0,3,0,Offer D,0,0,No,0,Bank Withdrawal,No,27786,1,Q3,No,5,0,California,1,Yes,1,66,3632.0,0,0.0,46.75,3585.25,No,Yes,95993,0
49,0,29.31,Competitor,Competitor offered more data,25,Redding,6339,0,United States,1231-YNDEK,Stayed,0,0,Male,0,DSL,0,40.527834,-122.318749,No,19.15,0,0,0,Offer D,0,0,Yes,0,Bank Withdrawal,Yes,30338,0,Q3,No,5,0,California,0,No,0,58,1035.5,0,1699.98,28.7,2706.78,No,No,96002,0
32,0,45.33,Competitor,Competitor offered more data,30,Redding,3863,0,United States,1407-DIGZV,Joined,1,0,Female,0,DSL,0,40.677649,-122.29467,Yes,19.1,0,2,9,Offer D,0,0,No,0,Mailed Check,Yes,41476,0,Q3,Yes,5,0,California,0,No,0,3,52.0,0,135.99,0.0,187.99,No,No,96003,0
38,13,32.57,Competitor,Competitor offered more data,26,Anderson,3581,0,United States,0570-BFQHT,Stayed,0,1,Female,1,Fiber Optic,0,40.448632,-122.306657,No,80.55,0,0,0,Offer D,1,0,No,0,Bank Withdrawal,Yes,21418,0,Q3,No,3,0,California,0,No,0,9,653.9,0,293.13,2.28,944.75,No,Yes,96007,0
60,0,1.47,Competitor,Competitor offered more data,31,Bella Vista,4331,0,United States,4393-OBCRR,Joined,0,0,Female,0,Fiber Optic,0,40.722733,-122.109666,No,20.25,0,0,0,Offer D,0,0,No,0,Mailed Check,Yes,899,0,Q3,No,3,0,California,0,No,0,3,71.2,0,4.41,0.0,75.61,No,No,96008,0
37,28,29.46,Competitor,Competitor offered more data,77,Big Bar,5118,0,United States,8564-LDKFL,Stayed,0,1,Male,1,Fiber Optic,0,40.775272,-123.287414,Yes,106.0,1,0,1,Offer B,1,0,Yes,0,Bank Withdrawal,Yes,269,0,Q3,Yes,5,0,California,1,Yes,1,40,4178.65,0,1178.4,47.02,5310.029999999999,No,Yes,96010,0
50,0,9.82,Competitor,Competitor offered more data,37,Big Bend,5182,0,United States,3696-DFHHB,Stayed,0,0,Female,0,Fiber Optic,0,41.096569,-121.879082,No,25.5,1,0,0,Offer B,0,0,No,0,Bank Withdrawal,Yes,265,0,Q3,No,5,0,California,0,No,0,68,1821.8,0,667.76,16.85,2472.71,No,No,96011,0
39,14,48.45,Competitor,Competitor offered more data,39,Callahan,5592,0,United States,4717-GHADL,Stayed,0,0,Female,1,DSL,0,41.388397,-122.794636,No,79.6,1,0,0,Offer B,1,0,Yes,0,Mailed Check,Yes,290,1,Q3,No,4,0,California,1,Yes,1,50,4024.2,0,2422.5,0.0,6446.7,No,Yes,96014,0
21,69,39.19,Competitor,Competitor offered more data,49,Canby,3255,0,United States,5501-TVMGM,Joined,0,0,Male,1,DSL,0,41.486953,-120.913975,No,55.25,0,0,0,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,417,0,Q3,No,5,0,California,1,Yes,0,1,55.25,60,39.19,0.0,154.44,Yes,No,96015,0
49,24,38.28,Competitor,Competitor offered more data,42,Cassel,6247,0,United States,5879-HMFFH,Stayed,0,1,Female,1,DSL,0,40.936285,-121.572692,Yes,88.05,1,0,1,Offer B,1,1,No,0,Bank Withdrawal,Yes,344,1,Q3,Yes,4,0,California,1,Yes,1,72,6520.8,0,2756.16,29.11,9247.85,No,Yes,96016,0
58,0,26.41,Competitor,Competitor offered more data,59,Castella,3200,0,United States,6772-WFQRD,Stayed,1,0,Male,0,DSL,0,41.121108,-122.336613,No,20.4,0,3,0,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,228,0,Q3,No,5,0,California,0,No,0,40,854.9,0,1056.4,32.55,1878.75,No,No,96017,0
28,48,47.02,Competitor,Competitor offered more data,54,Shasta Lake,6173,0,United States,3810-DVDQQ,Stayed,1,1,Female,1,Fiber Optic,0,40.692523,-122.369876,Yes,117.6,1,1,10,Offer B,1,1,Yes,0,Bank Withdrawal,Yes,6277,1,Q3,Yes,3,0,California,1,Yes,1,72,8308.9,0,3385.44,5.44,11688.9,Yes,Yes,96019,0
60,0,47.46,Competitor,Competitor offered more data,53,Chester,3142,0,United States,6972-SNKKW,Stayed,0,0,Female,0,Fiber Optic,0,40.243494,-121.154733,No,20.0,0,0,0,Offer B,0,0,No,0,Mailed Check,Yes,2664,0,Q3,No,3,0,California,0,No,0,6,109.2,0,284.76,0.0,393.96,No,No,96020,0
62,0,41.93,Competitor,Competitor offered more data,42,Corning,2878,0,United States,3694-GLTJM,Stayed,0,0,Female,0,Fiber Optic,0,39.913777,-122.289984,No,19.65,0,0,0,Offer B,0,0,Yes,0,Credit Card,Yes,13840,0,Q3,No,3,0,California,0,No,0,5,92.05,0,209.65,0.0,301.7,No,No,96021,0
41,8,38.82,Competitor,Competitor offered more data,39,Cottonwood,3997,0,United States,8550-XSXUQ,Stayed,0,1,Male,1,Cable,0,40.336392,-122.448533,Yes,70.55,1,0,7,Offer B,1,0,Yes,0,Credit Card,Yes,12348,0,Q3,Yes,4,0,California,1,Yes,0,48,3420.5,0,1863.36,0.0,5283.860000000001,No,Yes,96022,0
39,17,26.7,Competitor,Competitor offered more data,57,Douglas City,4754,0,United States,9055-MOJJJ,Stayed,1,0,Female,1,Cable,0,40.586588,-122.903677,Yes,65.8,0,2,5,Offer B,0,1,No,0,Mailed Check,Yes,960,1,Q3,Yes,3,0,California,0,No,1,64,4068.0,20,1708.8,27.79,5769.01,No,No,96024,0
