Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
19,58,44.36,Dissatisfaction,Network reliability,89,Los Angeles,2833,Month-to-Month,United States,3658-KIBGF,Churned,0,0,Female,1,DSL,"34.137411, -118.328915",34.137411,-118.328915,0,54.9,0,0,0,,1,1,1,0,Bank Withdrawal,1,21728,0,Q3,0,1,0,California,0,1,0,1,54.9,0,44.36,0.0,99.26,1,1,90068,1
45,0,37.79,,,70,March Air Reserve Base,5987,Two Year,United States,2560-WBWXF,Stayed,0,0,Male,0,,"33.888323, -117.277533",33.888323,-117.277533,0,24.15,1,0,0,,0,0,1,0,Bank Withdrawal,1,1005,0,Q3,0,4,0,California,0,0,0,68,1498.85,0,2569.72,0.0,4068.57,0,0,92518,0
55,24,16.29,Dissatisfaction,Lack of self-service on Website,69,Torrance,5657,Month-to-Month,United States,9850-OWRHQ,Churned,0,0,Female,1,Fiber Optic,"33.833181, -118.292062",33.833181,-118.292062,1,74.1,1,0,1,,0,0,1,1,Credit Card,1,17058,0,Q3,1,1,0,California,0,0,0,3,228.0,0,48.87,0.0,276.87,0,1,90502,1
51,10,0.0,Price,Lack of affordable download/upload speed,90,Pope Valley,4359,Month-to-Month,United States,7240-ETPTR,Churned,0,1,Female,1,DSL,"38.672708, -122.403219",38.672708,-122.403219,1,48.75,0,0,1,,0,0,1,1,Bank Withdrawal,0,494,0,Q3,1,2,0,California,1,1,1,9,442.2,10,0.0,0.0,452.2,0,0,94567,1
53,25,17.07,,,36,Delhi,4954,One Year,United States,8259-DZLIZ,Stayed,1,0,Female,1,DSL,"37.422961, -120.765493",37.422961,-120.765493,1,53.85,1,2,10,Offer B,1,0,1,1,Bank Withdrawal,1,10159,0,Q3,1,4,0,California,0,0,0,64,3399.85,0,1092.48,0.0,4492.33,0,1,95315,0
41,2,0.0,,,50,Pleasanton,4452,Month-to-Month,United States,2908-ZTPNF,Stayed,0,0,Female,1,Cable,"37.633361, -121.862395",37.633361,-121.862395,0,34.85,0,0,0,Offer C,1,0,1,0,Bank Withdrawal,0,36669,1,Q3,0,4,0,California,0,0,0,36,1267.2,0,0.0,0.0,1267.2,0,1,94566,0
77,5,14.52,Competitor,Competitor made better offer,65,Santa Barbara,2728,Month-to-Month,United States,5099-BAILX,Churned,0,1,Male,1,Fiber Optic,"34.419203, -119.710008",34.419203,-119.710008,1,110.75,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,31727,1,Q3,1,2,1,California,1,0,1,43,4687.9,0,624.36,0.0,5312.26,0,1,93101,1
49,17,19.8,Other,Don't know,76,Temecula,3378,One Year,United States,0628-CNQRM,Churned,0,1,Male,1,Cable,"33.507255, -117.029473",33.507255,-117.029473,1,67.5,0,0,1,,0,1,1,1,Bank Withdrawal,1,46171,1,Q3,1,1,0,California,0,0,1,22,1544.05,0,435.6,0.0,1979.65,0,1,92592,1
32,0,15.02,,,76,Valencia,5411,Two Year,United States,7157-SMCFK,Stayed,1,0,Male,0,,"34.43987, -118.644609",34.43987,-118.644609,0,19.75,0,2,0,Offer B,0,0,0,0,Mailed Check,1,24977,0,Q3,0,4,0,California,0,0,0,61,1124.2,0,916.22,0.0,2040.42,0,0,91355,0
21,42,29.74,,,36,Los Angeles,5269,Month-to-Month,United States,6435-SRWBJ,Stayed,0,1,Female,1,Fiber Optic,"34.137411, -118.328915",34.137411,-118.328915,0,82.75,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,21728,1,Q3,0,4,0,California,0,0,0,5,417.75,0,148.7,0.0,566.45,1,1,90068,0
54,20,46.91,,,29,Bakersfield,5886,Month-to-Month,United States,2371-JQHZZ,Stayed,0,0,Male,1,Fiber Optic,"35.280113, -118.962329",35.280113,-118.962329,1,93.0,1,0,7,,0,0,1,1,Bank Withdrawal,1,59195,0,Q3,1,5,0,California,1,1,1,24,2248.05,40,1125.84,0.0,3413.89,0,0,93307,0
45,16,19.39,,,71,Lindsay,5274,Month-to-Month,United States,5382-TEMLV,Stayed,0,0,Male,1,DSL,"36.205465, -119.085807",36.205465,-119.085807,0,50.9,0,0,0,,0,1,1,0,Bank Withdrawal,1,15508,0,Q3,0,3,0,California,0,0,0,45,2298.55,0,872.55,0.0,3171.1,0,1,93247,0
39,4,22.34,,,80,French Gulch,5167,Month-to-Month,United States,6968-GMKPR,Stayed,0,1,Female,1,Fiber Optic,"40.740138, -122.587476",40.740138,-122.587476,0,81.55,0,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,373,0,Q3,0,3,0,California,0,0,0,55,4509.5,0,1228.7,0.0,5738.2,0,1,96033,0
69,3,47.06,,,48,Camino,4374,One Year,United States,6896-SRVYQ,Stayed,0,1,Male,1,Fiber Optic,"38.748316, -120.675512",38.748316,-120.675512,0,73.85,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,4829,0,Q3,0,5,1,California,0,0,0,44,3122.4,100,2070.64,0.0,5293.04,0,0,95709,0
20,51,10.05,,,58,Los Angeles,4063,Month-to-Month,United States,1640-PLFMP,Joined,0,0,Female,1,Fiber Optic,"34.078991, -118.263804",34.078991,-118.263804,0,70.25,0,0,0,,0,0,1,0,Bank Withdrawal,1,73686,0,Q3,0,4,0,California,0,0,0,1,70.25,10,10.05,0.0,90.3,1,0,90026,0
21,52,6.19,Competitor,Competitor made better offer,80,San Diego,2565,Month-to-Month,United States,6390-DSAZX,Churned,0,0,Female,1,Fiber Optic,"32.85723, -117.209755",32.85723,-117.209774,0,73.6,0,0,0,,0,1,1,0,Credit Card,1,34902,0,Q3,0,1,0,California,0,1,0,1,73.6,0,6.19,0.0,79.79,1,1,92122,1
42,27,40.86,,,75,Westport,4937,Two Year,United States,1741-WTPON,Stayed,1,1,Male,1,Fiber Optic,"39.724433, -123.767578",39.724433,-123.767578,1,115.85,1,3,8,Offer B,1,1,0,1,Credit Card,1,309,1,Q3,1,3,0,California,1,1,1,56,6567.9,0,2288.16,0.0,8856.06,0,1,95488,0
46,24,26.44,Competitor,Competitor had better devices,68,Tomales,5667,Month-to-Month,United States,6166-ILMNY,Churned,0,0,Female,1,Fiber Optic,"38.240769, -122.901041",38.240769,-122.901041,0,69.75,0,0,0,,0,0,0,0,Bank Withdrawal,1,384,0,Q3,0,1,0,California,0,0,0,2,144.55,0,52.88,0.0,197.43,0,1,94971,1
61,20,28.55,,,61,Shoshone,2748,Month-to-Month,United States,1163-ONYEY,Stayed,1,1,Male,1,Cable,"35.924252, -116.188668",35.924252,-116.188668,1,74.55,1,2,4,Offer B,1,1,1,1,Credit Card,1,87,0,Q3,1,3,0,California,0,0,1,41,3023.55,0,1170.55,0.0,4194.1,0,1,92384,0
57,0,44.88,,,67,Oceanside,3838,Month-to-Month,United States,6319-QSUSR,Stayed,1,0,Female,0,,"33.194742, -117.29032",33.194742,-117.29032,0,19.7,0,1,0,Offer D,0,0,0,0,Credit Card,1,52895,0,Q3,0,4,0,California,0,0,0,11,216.2,0,493.68,0.0,709.88,0,0,92056,0
19,0,40.28,,,58,Santa Ana,4394,Month-to-Month,United States,5919-VCZYM,Joined,0,0,Male,0,,"33.714829, -117.872941",33.714829,-117.872941,0,20.05,0,0,0,,0,0,0,0,Credit Card,1,62634,0,Q3,0,5,0,California,0,0,0,2,42.7,0,80.56,0.0,123.26,1,0,92707,0
48,0,8.53,,,56,Three Rivers,5092,Two Year,United States,4277-BWBML,Stayed,1,0,Male,0,,"36.413433, -118.854708",36.413433,-118.854708,1,19.95,0,2,0,Offer A,0,0,0,1,Bank Withdrawal,1,2318,0,Q3,0,3,0,California,0,0,0,72,1322.85,0,614.16,0.0,1937.01,0,0,93271,0
65,22,47.99,,,68,Long Beach,4977,Month-to-Month,United States,5371-VYLSX,Stayed,0,0,Female,1,Fiber Optic,"33.771612, -118.143866",33.771612,-118.143866,0,83.4,1,0,0,,1,1,1,0,Bank Withdrawal,1,19034,0,Q3,0,3,1,California,0,0,0,50,4113.7,0,2399.5,0.0,6513.2,0,1,90814,0
22,69,40.49,,,58,Canyon Country,6398,One Year,United States,1347-KTTTA,Stayed,0,1,Male,1,Fiber Optic,"34.422519, -118.420717",34.422519,-118.420717,1,102.45,0,0,10,Offer B,1,0,1,1,Credit Card,1,59259,1,Q3,1,3,0,California,1,1,1,64,6654.1,0,2591.36,0.0,9245.46,1,1,91351,0
37,10,45.95,,,57,Soda Springs,4280,Two Year,United States,5751-USDBL,Stayed,1,1,Male,1,Cable,"39.279068, -120.414275",39.279068,-120.414275,1,81.0,0,1,1,,0,1,0,1,Mailed Check,1,88,1,Q3,1,4,0,California,1,1,1,46,3846.35,0,2113.7,0.0,5960.05,0,1,95728,0
46,0,2.76,,,49,Fresno,5227,Month-to-Month,United States,9142-XMYJH,Stayed,0,0,Female,0,,"36.732694, -119.783786",36.732694,-119.783786,0,19.35,0,0,0,,0,0,0,0,Credit Card,1,6848,0,Q3,0,5,0,California,0,0,0,29,601.6,0,80.04,0.0,681.64,0,0,93721,0
54,22,2.83,,,53,La Quinta,3819,Month-to-Month,United States,1685-BQULA,Stayed,0,1,Female,1,Fiber Optic,"33.695532, -116.310571",33.695532,-116.310571,0,93.4,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,23971,0,Q3,0,3,0,California,0,0,1,40,3756.4,0,113.2,4.18,3865.42,0,1,92253,0
34,21,0.0,,,74,Gazelle,5409,Month-to-Month,United States,7233-IOQNP,Stayed,0,0,Female,1,Cable,"41.411315, -122.697236",41.411315,-122.697236,1,34.0,0,0,9,Offer B,0,1,0,1,Bank Withdrawal,0,392,1,Q3,1,3,0,California,0,0,0,43,1505.35,0,0.0,49.22,1456.13,0,1,96034,0
19,26,38.65,,,31,Pomona,5457,Month-to-Month,United States,3589-PPVKW,Stayed,0,0,Male,1,DSL,"34.042286, -117.756106",34.042286,-117.756106,0,44.4,0,0,0,Offer E,0,0,1,0,Credit Card,1,69974,0,Q3,0,4,0,California,0,0,0,9,348.15,0,347.85,0.0,696.0,1,1,91766,0
62,0,42.36,,,49,Burbank,5733,Two Year,United States,7083-MIOPC,Stayed,0,0,Female,0,,"34.174215, -118.345928",34.174215,-118.345928,0,20.25,0,0,0,,0,0,0,0,Credit Card,1,29245,0,Q3,0,4,0,California,0,0,0,72,1566.9,0,3049.92,0.0,4616.82,0,0,91505,0
71,19,8.38,Dissatisfaction,Service dissatisfaction,84,Mather,4478,Month-to-Month,United States,9661-MHUMO,Churned,1,0,Male,1,DSL,"38.549822, -121.266725",38.549822,-121.266725,1,49.25,0,1,3,,0,0,1,1,Credit Card,1,929,1,Q3,1,3,1,California,0,0,0,1,49.25,0,8.38,0.0,57.63,0,1,95655,1
26,39,30.73,Competitor,Competitor had better devices,84,Walnut Creek,5225,Month-to-Month,United States,6993-OHLXR,Churned,0,0,Female,1,Fiber Optic,"37.900662, -122.052782",37.900662,-122.052782,0,68.95,0,0,0,,0,0,0,0,Bank Withdrawal,1,40917,0,Q3,0,1,0,California,0,1,0,2,119.75,0,61.46,0.0,181.21,1,1,94596,1
63,26,0.0,,,44,Berkeley,2519,Two Year,United States,9674-EHPPG,Stayed,0,1,Male,1,DSL,"37.897753, -122.279391",37.897753,-122.279391,1,40.4,0,0,6,Offer B,0,1,0,1,Credit Card,0,11889,1,Q3,1,3,0,California,0,0,0,46,1842.7,80,0.0,0.0,1922.7,0,0,94707,0
52,0,3.14,Dissatisfaction,Service dissatisfaction,66,Brisbane,4152,Month-to-Month,United States,5766-ZJYBB,Churned,0,0,Male,0,,"37.684694, -122.40712",37.684694,-122.40712,0,19.4,0,0,0,,0,0,0,0,Mailed Check,1,3635,0,Q3,0,2,0,California,0,0,0,1,19.4,0,3.14,0.0,22.54,0,0,94005,1
29,41,33.89,Attitude,Attitude of support person,69,Hemet,2856,Month-to-Month,United States,2737-YNGYW,Churned,0,0,Female,1,Fiber Optic,"33.739415, -116.968339",33.739415,-116.968339,0,80.55,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,29687,0,Q3,0,3,0,California,1,1,0,2,184.1,0,67.78,0.0,251.88,1,1,92543,1
25,46,16.05,,,36,Idyllwild,4592,Two Year,United States,7101-HRBLJ,Stayed,0,1,Female,1,Cable,"33.755039, -116.741796",33.755039,-116.741796,1,83.7,0,0,9,,1,1,1,1,Bank Withdrawal,1,3588,1,Q3,1,3,0,California,1,1,1,72,6096.9,0,1155.6,0.0,7252.5,1,1,92549,0
21,30,41.94,,,62,Spring Valley,3515,One Year,United States,3511-APPBJ,Stayed,0,1,Male,1,Fiber Optic,"32.726627, -116.994608",32.726627,-116.994608,0,99.95,0,0,0,,0,1,1,0,Credit Card,1,56100,0,Q3,0,3,0,California,1,1,1,23,2292.75,0,964.62,0.0,3257.37,1,1,91977,0
23,52,32.5,,,73,Hayward,2989,One Year,United States,1840-BIUOG,Stayed,0,0,Male,1,DSL,"37.62984, -122.120843",37.62984,-122.120843,0,68.7,1,0,0,,1,0,1,0,Bank Withdrawal,1,27311,1,Q3,0,3,0,California,0,0,1,20,1416.2,0,650.0,0.0,2066.2,1,1,94545,0
25,59,0.0,,,35,Canby,4003,One Year,United States,1337-BOZWO,Stayed,1,1,Male,1,DSL,"41.486953, -120.913975",41.486953,-120.913975,1,46.4,0,2,2,,1,0,0,1,Credit Card,0,417,0,Q3,1,5,0,California,0,0,1,18,812.4,0,0.0,0.0,812.4,1,1,96015,0
60,30,21.71,,,59,Orange,4469,Two Year,United States,2773-OVBPK,Stayed,0,1,Male,1,Fiber Optic,"33.828779, -117.848299",33.828779,-117.848299,1,111.3,1,0,1,Offer A,1,0,1,1,Bank Withdrawal,1,18058,1,Q3,1,3,0,California,1,1,1,67,7567.2,0,1454.57,36.66,8985.11,0,1,92865,0
48,57,15.71,,,63,Grover Beach,6291,Two Year,United States,0730-BGQGF,Stayed,1,1,Male,1,DSL,"35.120833, -120.61843",35.120833,-120.61843,1,90.3,1,3,1,Offer A,1,1,0,1,Credit Card,1,13106,1,Q3,1,3,0,California,1,1,1,71,6287.3,100,1115.41,0.0,7502.71,0,0,93433,0
65,0,49.94,,,76,Santa Monica,4934,Two Year,United States,1167-OYZJF,Stayed,0,0,Female,0,,"34.035849, -118.503508",34.035849,-118.503508,1,20.05,0,0,7,,0,0,1,1,Bank Withdrawal,1,11509,0,Q3,1,5,1,California,0,0,0,67,1263.05,0,3345.98,43.66,4565.37,0,0,90402,0
29,59,38.78,,,25,Surfside,2754,Month-to-Month,United States,6591-QGOYB,Stayed,0,1,Male,1,Fiber Optic,"33.728273, -118.085304",33.728273,-118.085304,0,106.65,1,0,0,,1,1,1,0,Bank Withdrawal,1,174,1,Q3,0,3,0,California,0,0,1,17,1672.1,0,659.26,0.0,2331.36,1,1,90743,0
36,57,9.05,,,64,Boulevard,3274,One Year,United States,1956-YIFGE,Stayed,1,1,Male,1,Fiber Optic,"32.677097, -116.304991",32.677097,-116.304991,1,100.05,0,3,10,,1,0,1,1,Credit Card,1,1509,0,Q3,1,4,0,California,1,1,1,22,2090.25,0,199.1,0.0,2289.35,0,1,91905,0
30,0,3.51,,,39,Pasadena,4442,Two Year,United States,6060-QBMGV,Stayed,0,0,Male,0,,"34.139402, -118.128658",34.139402,-118.128658,1,19.85,0,0,9,Offer A,0,0,0,1,Credit Card,1,23742,0,Q3,1,5,0,California,0,0,0,70,1433.8,0,245.7,45.47,1634.03,0,0,91106,0
27,0,9.19,,,32,Termo,5728,Month-to-Month,United States,8317-BVKSO,Stayed,0,0,Male,0,,"41.027281, -120.669427",41.027281,-120.669427,0,20.05,0,0,0,,0,0,1,0,Bank Withdrawal,1,72,0,Q3,0,5,0,California,0,0,0,14,299.3,0,128.66,0.0,427.96,1,0,96132,0
28,41,45.14,Competitor,Competitor offered more data,88,San Leandro,2455,Month-to-Month,United States,3842-IYKUE,Churned,0,0,Female,1,Fiber Optic,"37.687264, -122.15728",37.687264,-122.15728,0,85.3,1,0,0,Offer C,1,0,0,0,Credit Card,1,19815,1,Q3,0,2,0,California,0,1,0,35,2917.5,130,1579.9,23.89,4603.51,1,0,94579,1
59,28,32.15,Competitor,Competitor had better devices,90,Brawley,5516,Two Year,United States,1150-WFARN,Churned,0,1,Female,1,Fiber Optic,"33.03933, -115.191857",33.03933,-115.191857,1,108.75,1,0,1,,0,1,1,1,Credit Card,1,23394,1,Q3,1,1,0,California,1,1,1,67,7156.2,0,2154.05,0.0,9310.25,0,1,92227,1
42,26,32.29,,,25,Mountain View,4778,One Year,United States,9391-YZEJW,Stayed,0,0,Female,1,Fiber Optic,"37.419725, -122.062947",37.419725,-122.062947,0,94.0,1,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,27822,0,Q3,0,3,0,California,1,1,1,62,5757.2,0,2001.98,0.0,7759.18,0,1,94043,0
58,22,38.09,Dissatisfaction,Service dissatisfaction,82,Long Beach,4910,Month-to-Month,United States,0311-UNPFF,Churned,0,0,Female,1,Fiber Optic,"33.830099, -118.182239",33.830099,-118.182239,0,88.8,0,0,0,,0,0,1,0,Bank Withdrawal,1,31556,0,Q3,0,2,0,California,1,1,1,26,2274.35,50,990.34,0.0,3314.69,0,0,90807,1
32,58,0.0,,,74,San Jose,2715,One Year,United States,8319-QBEHW,Stayed,1,0,Male,1,Cable,"37.42765, -121.945416",37.42765,-121.945416,0,39.95,0,3,0,,1,0,1,0,Bank Withdrawal,0,9657,0,Q3,0,4,0,California,0,0,1,26,1023.75,0,0.0,0.0,1023.75,0,1,95134,0
45,0,11.04,,,77,Los Angeles,5279,One Year,United States,1680-VDCWW,Stayed,0,0,Male,0,,"34.017697, -118.200577",34.017697,-118.200577,1,19.8,0,0,10,Offer D,0,0,0,1,Bank Withdrawal,1,47487,0,Q3,1,4,0,California,0,0,0,12,202.25,0,132.48,0.0,334.73,0,0,90023,0
53,52,0.0,Dissatisfaction,Lack of self-service on Website,91,Carlsbad,2635,Month-to-Month,United States,2933-FILNV,Churned,1,0,Female,1,DSL,"33.098018, -117.258203",33.098018,-117.258203,1,24.4,0,3,0,,0,0,1,1,Credit Card,0,43161,0,Q3,0,3,0,California,0,0,0,2,36.55,0,0.0,0.0,36.55,0,1,92009,1
65,20,36.58,Other,Moved,68,Long Beach,3645,Month-to-Month,United States,6686-YPGHK,Churned,0,0,Male,1,Fiber Optic,"33.823943, -118.111335",33.823943,-118.111335,0,85.5,0,0,0,,0,1,0,0,Credit Card,1,37417,0,Q3,0,3,1,California,1,1,0,47,4042.3,50,1719.26,0.0,5811.56,0,0,90808,1
52,17,27.87,,,67,Rio Dell,4318,Two Year,United States,1303-SRDOK,Stayed,1,0,Female,1,Fiber Optic,"40.485849, -124.163234",40.485849,-124.163234,1,69.05,0,2,3,Offer B,0,0,1,1,Credit Card,1,3284,0,Q3,1,3,0,California,0,0,0,55,3842.6,0,1532.85,0.0,5375.45,0,1,95562,0
71,4,12.67,,,34,Ravendale,4735,Two Year,United States,3898-GUYTS,Stayed,0,0,Female,1,Fiber Optic,"40.845738, -120.322219",40.845738,-120.322219,0,97.05,1,0,0,,1,1,1,0,Bank Withdrawal,1,61,1,Q3,0,3,1,California,0,0,1,45,4385.05,0,570.15,0.0,4955.2,0,1,96123,0
77,2,18.14,,,53,Parker Dam,5187,Month-to-Month,United States,1035-IPQPU,Stayed,0,1,Female,1,Fiber Optic,"34.273872, -114.192901",34.273872,-114.192901,1,103.5,1,0,2,,1,0,1,1,Bank Withdrawal,1,131,0,Q3,1,4,1,California,1,1,1,63,6479.4,0,1142.82,0.0,7622.22,0,1,92267,0
32,17,19.07,Competitor,Competitor made better offer,68,San Diego,5874,Month-to-Month,United States,6352-TWCAU,Churned,0,0,Female,1,Fiber Optic,"32.957195, -117.202542",32.957195,-117.202542,0,86.45,1,0,0,,0,0,1,0,Bank Withdrawal,1,28201,0,Q3,0,1,0,California,0,0,1,35,3029.1,0,667.45,0.0,3696.55,0,1,92130,1
27,59,36.08,,,65,San Diego,5542,One Year,United States,1470-PSXNM,Stayed,1,1,Male,1,Fiber Optic,"32.76501, -117.19938",32.76501,-117.19938,1,93.65,1,2,7,,1,0,1,1,Bank Withdrawal,1,24169,0,Q3,1,3,0,California,0,0,1,49,4520.15,0,1767.92,33.13,6254.94,1,1,92110,0
35,27,11.58,Competitor,Competitor made better offer,87,San Diego,3238,Month-to-Month,United States,5445-UTODQ,Churned,0,0,Female,1,Fiber Optic,"32.825086, -117.199424",32.825086,-117.199424,1,81.1,0,0,1,,0,0,1,1,Bank Withdrawal,1,51213,0,Q3,1,2,0,California,0,0,1,7,576.65,0,81.06,0.0,657.71,0,1,92117,1
34,10,30.77,,,24,Hanford,5076,Two Year,United States,5414-OFQCB,Stayed,0,0,Male,1,Fiber Optic,"36.29223, -119.622676",36.29223,-119.622676,0,90.45,1,0,0,,0,0,1,0,Credit Card,1,53204,1,Q3,0,5,0,California,0,0,1,57,5229.8,70,1753.89,0.0,7053.69,0,0,93230,0
59,8,0.0,,,50,Mccloud,4051,One Year,United States,4825-XJGDM,Stayed,0,1,Female,1,DSL,"41.251322, -122.105209",41.251322,-122.105209,0,43.7,0,0,0,Offer B,1,1,0,0,Credit Card,0,1586,1,Q3,0,4,0,California,0,0,0,61,2696.55,0,0.0,0.0,2696.55,0,1,96057,0
74,13,5.73,,,30,Los Angeles,2422,Two Year,United States,2195-VVRJF,Stayed,0,0,Male,1,DSL,"34.028735, -118.317236",34.028735,-118.317236,1,59.1,0,0,6,,0,1,1,1,Credit Card,1,47143,0,Q3,1,3,1,California,1,0,0,18,1011.05,0,103.14,31.05,1083.14,0,1,90018,0
80,11,26.62,Other,Don't know,84,Byron,5900,Month-to-Month,United States,4208-UFFGW,Churned,0,0,Male,1,DSL,"37.83323, -121.601461",37.83323,-121.601461,0,44.95,0,0,0,Offer E,0,0,0,0,Credit Card,1,10153,0,Q3,0,2,1,California,0,0,0,2,85.15,0,53.24,0.0,138.39,0,1,94514,1
52,14,0.0,,,63,Covelo,5091,One Year,United States,6537-OTKMY,Stayed,0,1,Male,1,DSL,"39.83307, -123.178765",39.83307,-123.178765,0,50.75,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,0,2296,0,Q3,0,5,0,California,1,1,1,15,688.2,0,0.0,32.55,655.65,0,1,95428,0
25,30,21.37,,,66,Columbia,5133,Two Year,United States,5993-JSUWV,Stayed,0,1,Female,1,DSL,"38.085839, -120.37855",38.085839,-120.37855,0,61.15,0,0,0,,1,1,1,0,Bank Withdrawal,1,2144,0,Q3,0,3,0,California,0,0,0,66,4017.45,0,1410.42,0.0,5427.87,1,1,95310,0
33,15,13.27,,,27,Newhall,5978,Two Year,United States,8295-KMENE,Stayed,1,1,Female,1,DSL,"34.370378, -118.504118",34.370378,-118.504118,1,76.45,1,1,0,,0,1,1,1,Credit Card,1,30742,1,Q3,0,4,0,California,0,0,1,59,4519.5,0,782.93,30.22,5272.21,0,1,91321,0
73,3,2.12,,,38,Descanso,3318,One Year,United States,6851-WEFYX,Stayed,0,1,Male,1,Fiber Optic,"32.912664, -116.635387",32.912664,-116.635387,1,100.8,1,0,4,,0,0,1,1,Bank Withdrawal,1,1587,0,Q3,1,5,1,California,1,0,1,35,3437.5,0,74.2,0.0,3511.7,0,1,91916,0
58,16,33.37,,,47,Long Beach,6009,Two Year,United States,9739-JLPQJ,Stayed,1,1,Female,1,Fiber Optic,"33.778436, -118.118648",33.778436,-118.118648,1,117.5,1,1,9,,1,1,0,1,Credit Card,1,425,1,Q3,1,4,0,California,1,1,1,72,8670.1,0,2402.64,47.55,11025.19,0,1,90822,0
65,3,27.49,,,67,Lindsay,4981,Month-to-Month,United States,4462-CYWMH,Stayed,0,0,Male,1,Fiber Optic,"36.205465, -119.085807",36.205465,-119.085807,1,89.8,1,0,7,Offer B,1,0,1,1,Bank Withdrawal,1,15508,0,Q3,1,3,1,California,1,1,0,62,5629.55,0,1704.38,0.0,7333.93,0,1,93247,0
71,19,20.83,Other,Don't know,82,Birds Landing,2074,Month-to-Month,United States,7028-DVOIQ,Churned,0,1,Male,1,Fiber Optic,"38.140719, -121.838298",38.140719,-121.838298,0,99.05,1,0,0,,0,0,1,0,Bank Withdrawal,1,138,0,Q3,0,1,1,California,1,0,1,35,3395.8,120,729.05,0.0,4244.85,0,0,94512,1
54,10,24.17,,,47,Newcastle,3351,Month-to-Month,United States,7718-RXDGG,Stayed,0,0,Male,1,Fiber Optic,"38.883224, -121.15918",38.883224,-121.15918,1,68.6,0,0,9,Offer D,0,0,1,1,Bank Withdrawal,1,6096,0,Q3,1,4,0,California,0,0,0,15,1108.6,90,362.55,0.0,1561.15,0,0,95658,0
45,0,26.25,,,57,Pleasanton,5755,Two Year,United States,2228-BZDEE,Stayed,0,0,Female,0,,"37.633361, -121.862395",37.633361,-121.862395,0,20.1,0,0,0,Offer B,0,0,0,0,Credit Card,1,36669,0,Q3,0,5,0,California,0,0,0,54,1079.45,0,1417.5,0.0,2496.95,0,0,94566,0
19,53,33.24,,,42,Downey,2547,Month-to-Month,United States,1848-LBZHY,Stayed,0,0,Female,1,DSL,"33.921793, -118.140588",33.921793,-118.140588,1,50.3,0,0,7,,0,1,1,1,Bank Withdrawal,1,42459,0,Q3,1,3,0,California,0,0,0,7,355.1,0,232.68,0.0,587.78,1,1,90242,0
33,17,7.42,,,27,Mammoth Lakes,5899,One Year,United States,2450-ZKEED,Stayed,0,1,Female,1,DSL,"37.550074, -118.837167",37.550074,-118.837167,0,53.8,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,8217,1,Q3,0,5,0,California,0,0,0,11,651.55,0,81.62,0.0,733.17,0,1,93546,0
70,27,22.0,,,23,Camptonville,4951,Two Year,United States,2277-BKJKN,Stayed,0,1,Female,1,Fiber Optic,"39.432127, -121.099287",39.432127,-121.099287,1,99.2,0,0,6,,1,0,1,1,Bank Withdrawal,1,632,0,Q3,1,4,1,California,1,1,1,71,7213.75,0,1562.0,0.0,8775.75,0,1,95922,0
39,29,44.55,,,80,Lindsay,5004,Two Year,United States,1187-WILMM,Stayed,0,1,Male,1,DSL,"36.205465, -119.085807",36.205465,-119.085807,1,89.4,1,0,6,,1,1,1,1,Credit Card,1,15508,1,Q3,1,3,0,California,1,1,1,63,5597.65,0,2806.65,0.0,8404.3,0,1,93247,0
60,0,36.5,,,39,Martinez,3378,Two Year,United States,4213-HKBJO,Stayed,0,0,Female,0,,"38.014457, -122.115432",38.014457,-122.115432,0,25.7,1,0,0,,0,0,0,0,Credit Card,1,46677,0,Q3,0,4,0,California,0,0,0,33,826.1,0,1204.5,0.0,2030.6,0,0,94553,0
46,0,24.7,,,49,Newport Coast,5248,Two Year,United States,2075-PUEPR,Stayed,1,0,Male,0,,"33.603282, -117.821841",33.603282,-117.821841,1,19.35,0,2,2,,0,0,0,1,Bank Withdrawal,1,5597,0,Q3,1,3,0,California,0,0,0,55,1153.25,0,1358.5,0.0,2511.75,0,0,92657,0
34,0,29.55,,,28,Grass Valley,5535,Two Year,United States,2207-RYYRL,Stayed,1,0,Male,0,,"39.194539, -120.988066",39.194539,-120.988066,1,24.55,1,1,6,Offer B,0,0,0,1,Credit Card,1,23990,0,Q3,1,3,0,California,0,0,0,52,1331.05,0,1536.6,0.0,2867.65,0,0,95945,0
