customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2606,Female,1,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,49.99,1699.66,No
CUST2607,Male,1,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,99.6,2490.0,Yes
CUST2608,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,30.52,1281.84,Yes
CUST2609,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,82.5,2392.5,Yes
CUST2610,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,100.76,2519.0,Yes
CUST2611,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,86.03,4645.62,Yes
CUST2612,Female,0,Yes,No,67,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,89.61,6003.87,Yes
CUST2613,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,72.6,1089.0,Yes
CUST2614,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,75.9,303.6,Yes
CUST2615,Female,1,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.59,1010.42,Yes
CUST2616,Female,1,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,45.08,901.6,No
CUST2617,Male,0,No,Yes,23,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,92.19,2120.37,Yes
CUST2618,Male,0,No,No,37,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,114.54,4237.98,Yes
CUST2619,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,74.18,4599.16,No
CUST2620,Male,1,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card,92.56,740.48,Yes
CUST2621,Male,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,88.36,3269.32,No
CUST2622,Female,1,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,119.94,5397.3,No
CUST2623,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.5,3283.5,Yes
CUST2624,Female,0,No,Yes,7,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card,82.76,579.32,Yes
CUST2625,Female,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,31.52,693.44,Yes
CUST2626,Female,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,56.27,281.35,Yes
CUST2627,Female,1,No,Yes,15,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,45.07,676.05,Yes
CUST2628,Female,1,Yes,No,21,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card,105.37,2212.77,No
CUST2629,Male,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,64.62,1098.54,No
CUST2630,Male,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,73.53,4117.68,Yes
CUST2631,Male,1,No,Yes,50,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,116.48,5824.0,Yes
CUST2632,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,103.67,725.69,No
CUST2633,Female,0,Yes,No,50,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,98.98,4949.0,Yes
CUST2634,Female,1,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,34.22,2053.2,No
CUST2635,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,22.28,155.96,Yes
CUST2636,Male,1,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,32.55,1302.0,Yes
CUST2637,Female,1,No,Yes,45,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,94.03,4231.35,Yes
CUST2638,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.07,3603.13,Yes
CUST2639,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.75,1746.25,No
CUST2640,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,93.9,6009.6,Yes
CUST2641,Female,1,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.46,2564.9,Yes
CUST2642,Male,1,No,No,54,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,78.9,4260.6,Yes
CUST2643,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,94.15,3766.0,Yes
CUST2644,Male,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,80.81,4282.93,Yes
CUST2645,Male,1,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,119.36,5251.84,Yes
CUST2646,Female,1,No,No,63,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,63.42,3995.46,No
CUST2647,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,51.18,102.36,Yes
CUST2648,Male,0,Yes,Yes,21,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card,40.12,842.52,Yes
CUST2649,Female,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,70.38,3519.0,Yes
CUST2650,Female,1,No,No,52,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,105.25,5473.0,No
CUST2651,Male,1,Yes,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer,114.69,1032.21,No
CUST2652,Female,1,Yes,No,20,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,117.21,2344.2,No
CUST2653,Male,1,Yes,No,18,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,73.14,1316.52,Yes
CUST2654,Male,1,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,80.53,2415.9,No
CUST2655,Male,1,Yes,No,65,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,78.15,5079.75,No
CUST2656,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,66.6,1598.4,No
CUST2657,Female,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,35.22,1655.34,No
CUST2658,Male,1,No,No,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,26.55,1168.2,Yes
CUST2659,Female,0,Yes,Yes,29,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card,63.66,1846.14,No
CUST2660,Female,1,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,38.62,2626.16,Yes
CUST2661,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.67,1847.39,No
CUST2662,Female,1,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer,96.17,480.85,No
CUST2663,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,81.84,4092.0,Yes
CUST2664,Female,0,No,No,40,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,24.74,989.6,No
CUST2665,Male,1,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,82.22,3782.12,No
CUST2666,Female,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,82.11,4187.61,Yes
CUST2667,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,63.92,703.12,No
CUST2668,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,85.78,1029.36,No
CUST2669,Male,1,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,105.79,1375.27,No
CUST2670,Male,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,95.8,6131.2,Yes
CUST2671,Female,1,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.34,538.72,No
CUST2672,Female,1,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,46.23,3004.95,Yes
CUST2673,Male,0,Yes,No,9,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,67.78,610.02,Yes
CUST2674,Male,1,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,114.6,229.2,No
CUST2675,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,102.0,1326.0,Yes
CUST2676,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.7,45.4,No
CUST2677,Female,1,Yes,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.3,6684.4,Yes
CUST2678,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,37.06,1778.88,No
CUST2679,Male,1,Yes,Yes,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card,77.11,231.33,Yes
CUST2680,Male,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,100.65,6844.2,No
CUST2681,Male,1,Yes,Yes,6,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card,76.13,456.78,No
CUST2682,Female,0,No,Yes,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.39,301.95,Yes
CUST2683,Male,1,Yes,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,52.13,156.39,No
CUST2684,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,50.51,505.1,Yes
CUST2685,Male,1,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,103.74,4460.82,No
CUST2686,Male,1,Yes,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer,102.51,1947.69,Yes
CUST2687,Female,1,No,No,14,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,102.34,1432.76,No
CUST2688,Male,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,48.27,1013.67,Yes
CUST2689,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.89,4295.27,Yes
CUST2690,Female,1,No,Yes,28,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,23.66,662.48,Yes
CUST2691,Male,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,40.65,853.65,No
CUST2692,Female,0,Yes,No,36,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,71.45,2572.2,No
CUST2693,Female,0,No,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,60.67,1456.08,No
CUST2694,Female,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,31.19,1684.26,No
CUST2695,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,24.17,918.46,No
CUST2696,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,81.12,1379.04,No
CUST2697,Female,1,No,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,51.35,1129.7,Yes
CUST2698,Female,0,No,No,45,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,21.6,972.0,Yes
CUST2699,Female,1,Yes,Yes,61,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card,63.09,3848.49,No
CUST2700,Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer,50.68,557.48,Yes
CUST2701,Male,1,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,77.66,4737.26,No
CUST2702,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,112.98,4293.24,No
CUST2703,Male,0,Yes,Yes,66,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,50.79,3352.14,No
CUST2704,Female,0,No,Yes,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,119.71,3950.43,No
CUST2705,Female,1,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,28.6,1229.8,Yes
CUST2706,Male,1,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,28.83,893.73,Yes
CUST2707,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,91.3,3195.5,No
CUST2708,Female,1,Yes,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,94.86,3509.82,Yes
CUST2709,Female,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,62.29,2927.63,Yes
CUST2710,Female,1,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,48.6,1117.8,Yes
CUST2711,Male,0,Yes,Yes,36,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,99.4,3578.4,No
CUST2712,Female,1,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,115.62,4624.8,No
CUST2713,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,118.99,1784.85,Yes
CUST2714,Female,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,83.45,3087.65,Yes
CUST2715,Male,0,No,Yes,4,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,94.01,376.04,No
CUST2716,Female,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,102.22,2248.84,No
CUST2717,Male,0,Yes,No,22,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,99.89,2197.58,No
CUST2718,Male,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,119.34,2028.78,No
CUST2719,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,101.04,7274.88,Yes
CUST2720,Female,0,No,Yes,38,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,86.26,3277.88,No
CUST2721,Male,0,No,No,24,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,57.62,1382.88,No
CUST2722,Female,1,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,79.8,478.8,No
CUST2723,Male,1,No,No,68,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,108.04,7346.72,No
CUST2724,Male,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.55,303.3,No
CUST2725,Female,1,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.07,599.82,Yes
CUST2726,Female,0,No,Yes,41,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,52.72,2161.52,No
CUST2727,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,116.02,4408.76,No
CUST2728,Male,1,Yes,No,43,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,99.41,4274.63,No
CUST2729,Male,1,Yes,Yes,53,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,38.71,2051.63,Yes
CUST2730,Male,1,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,21.2,318.0,Yes
CUST2731,Female,1,No,Yes,56,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,86.91,4866.96,No
CUST2732,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,77.9,4362.4,Yes
CUST2733,Female,1,Yes,Yes,31,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card,28.3,877.3,No
CUST2734,Female,1,Yes,No,57,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card,116.6,6646.2,Yes
CUST2735,Female,1,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,81.78,4170.78,No
